3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
3,2,98,98,98,98,1,98,98,98,98,98,98,98,98,98,2,3,3,2,98,98,98,98,98,98,98,98,98,98,98,98,2,3,3,3,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,2,3
3,2,98,1,1,51,51,1,51,1,1,1,1,1,98,2,3,3,3,2,98,1,1,1,1,1,1,1,1,1,1,98,2,3,3,3,3,2,98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98,2,2,2,98,1,1,1,1,1,1,1,1,51,2,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,1,2,2,51,51,1,1,1,1,1,51,1,51,1,1,1,98,2,3
3,2,98,1,8,2,2,2,51,51,1,1,1,1,98,2,3,3,3,3,2,98,1,1,1,1,1,1,1,1,1,1,98,2,3,3,3,2,98,1,6,1,1,1,6,6,6,6,1,1,1,1,98,2,3,3,3,2,98,1,1,1,1,6,1,51,2,3,2,51,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,51,2,2,3,3,2,2,51,51,1,1,51,2,2,2,51,1,1,98,2,3
3,2,1,51,2,3,3,3,2,51,1,1,1,1,98,2,3,3,3,3,2,98,1,6,1,1,1,1,1,1,1,1,98,98,2,2,2,2,98,1,1,1,6,6,6,6,6,6,6,1,1,1,98,2,3,3,3,2,98,1,1,6,6,6,1,1,51,2,51,51,1,6,6,6,1,1,1,1,1,1,1,6,1,1,1,6,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,6,6,1,1,1,6,6,1,51,2,3,3,3,3,3,3,2,51,51,1,1,51,2,51,51,1,1,98,2,3
3,2,98,51,2,3,3,3,3,2,51,1,1,1,1,98,2,2,2,2,98,98,1,9,10,13,1,1,1,1,1,1,1,1,98,98,98,98,1,1,33,1,1,1,1,1,1,1,1,1,1,1,1,98,2,3,3,2,98,13,11,11,11,1,1,1,51,51,1,1,1,1,1,1,1,33,1,13,19,19,1,1,1,33,1,1,1,19,1,33,1,1,1,33,1,1,19,13,13,13,19,1,1,1,1,33,1,1,1,1,51,2,3,3,3,3,3,3,3,2,51,1,1,51,51,1,1,1,1,98,2,3
3,2,98,1,51,2,3,3,3,2,51,1,33,1,1,98,98,98,98,98,1,1,13,13,1,20,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,98,98,2,2,98,98,20,11,11,1,33,1,1,19,13,13,13,13,1,1,1,1,1,13,20,26,26,1,1,1,1,1,1,1,26,1,1,1,1,1,1,1,1,26,20,20,20,26,1,1,1,1,1,33,1,1,1,1,51,2,2,3,3,3,3,3,3,2,51,1,1,1,1,1,1,1,98,2,3
3,2,98,1,51,2,3,3,3,2,51,1,1,1,1,1,1,1,1,1,1,19,20,20,13,20,13,1,1,1,1,1,1,1,33,1,13,33,1,33,33,1,1,1,1,33,1,1,33,1,1,33,1,1,1,98,98,1,1,20,11,19,1,1,1,33,26,20,20,20,20,1,1,1,1,1,20,20,1,1,1,1,33,1,1,1,1,1,13,13,1,1,1,1,1,1,1,27,20,27,1,1,1,1,1,1,1,1,1,33,1,51,51,51,2,3,3,3,3,3,2,51,1,11,11,11,6,6,1,98,2,3
3,2,98,1,51,2,3,3,2,51,51,1,1,1,33,1,1,1,1,1,33,26,20,20,20,20,20,1,1,29,1,33,1,1,1,13,20,1,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,33,27,19,26,33,33,33,1,1,20,20,20,27,1,1,1,32,33,27,20,13,1,1,1,1,1,1,33,1,1,20,20,1,13,1,33,1,1,1,1,27,1,1,14,14,14,1,1,14,14,14,14,1,1,1,19,51,2,3,3,3,2,51,1,1,11,11,1,6,6,1,98,2,3
