13,13,19,19,19,13,13,19,13,19,19,19,19,19,19,19,19,19,13,13,13,13,13,13,13,13,13,19,19,13,19,19,19,19,19,13,13,13,13,13,13,13,13,19,19,19,19,19,19,19,13,13,19,19,19,19,19,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,13,19,19,19,19,19,19,19,19,19,19,19,13,13,13,19,19,19,19,13,19,13,19,13,19,13,13,19,13,19,13,19,19,19,19,19,19,19,19,19,19,19,19,13,19,19,19,19,13,13,13,13,19,19,19,19,13,13
20,20,26,26,26,20,20,26,20,26,26,26,26,26,26,26,26,26,20,20,20,20,20,20,20,20,20,26,26,20,26,26,26,26,26,20,20,20,20,20,20,20,20,26,26,26,26,26,26,26,20,20,26,26,26,26,26,20,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,20,26,26,26,26,26,26,26,26,26,26,26,20,20,20,26,26,26,26,20,26,20,26,20,26,20,20,26,20,26,20,26,26,26,26,26,26,26,26,26,26,26,26,20,26,26,26,26,20,20,20,20,26,26,26,26,20,20
20,20,11,11,11,20,20,1,20,1,1,1,9,1,8,1,1,1,27,20,27,20,27,20,20,20,20,1,1,20,1,1,1,1,1,27,27,20,20,20,20,27,20,1,1,1,1,1,1,1,27,27,1,1,1,1,1,27,1,1,1,1,1,1,1,1,1,1,1,1,1,12,1,1,20,1,1,1,1,1,1,1,1,1,1,1,27,20,20,1,1,1,1,20,1,20,1,27,1,20,20,1,20,1,27,1,1,1,1,14,14,14,14,14,14,14,1,27,14,14,14,14,20,20,20,20,1,11,11,11,20,20
20,20,11,11,13,20,20,13,20,33,1,13,1,1,6,1,51,51,51,27,51,20,1,27,20,20,20,13,13,20,29,51,51,51,51,51,1,20,27,27,27,1,20,1,13,13,13,1,1,19,1,1,1,13,13,1,13,1,1,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,20,13,1,1,13,1,1,13,13,1,1,1,1,20,20,13,1,13,13,20,33,20,1,1,33,27,27,1,27,19,1,1,33,1,19,1,14,1,1,1,1,1,14,1,14,1,14,33,20,20,27,27,13,13,11,11,20,20
20,20,11,33,20,20,20,20,20,1,1,20,33,1,6,1,1,51,2,51,51,20,19,1,20,20,20,20,20,20,1,51,2,2,2,51,1,27,1,1,1,13,20,1,20,20,20,1,25,26,1,13,1,20,20,13,20,19,1,6,6,6,6,1,1,1,1,1,35,19,1,33,13,33,20,20,13,13,20,13,13,20,20,19,1,1,1,27,20,20,13,20,20,20,1,20,1,32,1,1,1,19,1,26,32,1,1,1,26,19,14,1,1,1,1,1,1,14,14,14,1,1,27,27,1,1,20,20,19,11,20,20
20,20,19,1,27,20,20,27,20,1,19,20,1,1,6,1,51,2,3,2,51,27,26,33,20,20,20,20,20,20,1,51,2,3,2,51,1,1,1,1,1,20,20,13,20,20,27,1,1,1,1,20,1,20,20,20,20,26,1,6,6,1,1,1,33,33,19,1,1,26,25,1,20,1,20,20,20,20,20,20,20,20,20,26,14,14,14,14,27,27,20,20,20,20,19,20,19,1,1,1,1,26,33,1,1,1,1,1,1,26,1,14,1,1,1,1,14,1,19,1,1,33,1,1,1,33,27,27,26,33,20,20
20,20,26,1,1,27,27,1,27,1,26,20,1,1,6,1,51,2,3,2,51,1,1,1,20,20,20,20,20,20,13,51,2,2,2,51,1,1,1,1,1,20,20,20,20,20,1,25,13,1,1,20,13,20,20,20,27,1,1,6,6,1,33,1,1,1,26,1,1,1,1,33,27,33,20,20,20,20,20,20,20,20,20,1,14,1,1,1,14,1,27,20,20,20,26,27,26,1,1,1,1,1,1,33,19,33,33,1,19,1,13,1,14,1,14,14,14,1,26,1,33,1,1,1,1,1,1,1,1,1,20,20
20,20,1,1,51,51,51,51,51,51,51,27,51,1,6,1,51,2,3,2,51,13,13,13,20,20,20,20,20,27,20,51,51,51,51,51,1,14,1,1,13,20,20,20,20,20,1,1,20,1,1,27,20,20,20,20,1,1,6,6,6,1,1,1,33,51,51,51,51,51,33,51,1,1,20,20,20,20,20,20,20,20,20,19,14,1,1,1,14,1,1,20,20,20,1,1,51,51,51,19,51,1,1,1,26,1,1,1,26,33,20,1,14,14,13,19,33,19,1,1,1,1,1,19,1,1,19,1,1,1,20,20
20,20,1,1,51,2,2,2,2,2,2,51,51,1,6,1,51,2,3,2,51,20,20,20,20,20,20,20,20,1,20,13,13,13,13,1,14,14,1,1,20,20,20,20,20,20,13,1,20,1,1,1,20,20,27,27,1,6,6,1,1,1,19,33,1,51,2,2,51,33,51,33,1,1,20,20,20,20,20,20,20,20,20,26,14,1,14,14,14,1,13,20,20,27,1,13,51,2,51,26,51,33,13,1,1,1,1,13,1,1,20,13,13,13,20,26,1,26,13,1,1,1,1,26,1,1,26,1,1,1,20,20
20,20,33,1,51,2,3,3,3,3,3,2,51,1,6,1,1,51,2,51,51,20,20,20,20,20,20,20,20,13,20,20,20,20,20,14,1,1,14,14,27,20,20,20,20,20,20,1,20,1,1,33,20,27,1,1,1,6,6,1,33,1,26,1,1,1,51,2,2,51,1,1,29,19,20,20,20,20,20,20,27,27,20,14,14,14,13,13,13,13,20,20,27,1,13,20,51,2,2,51,33,1,20,1,1,13,1,20,13,13,20,20,20,20,20,1,1,1,20,19,19,1,1,1,35,1,1,13,1,19,20,20
